"date","close","volume","open","high","low"
"2017/10/25","38.5800","0.0000","38.5800","38.5800","38.5800"
"2017/10/24","38.5800","0.0000","38.5800","38.5800","38.5800"
"2017/10/23","38.5800","0.0000","38.5800","38.5800","38.5800"
"2017/10/20","38.5800","167.0000","38.5800","38.5800","38.5800"
"2017/10/19","37.8900","300.0000","38.2750","38.2750","37.8900"
"2017/10/18","39.0000","0.0000","39.0000","39.0000","39.0000"
"2017/10/17","39.0000","0.0000","39.0000","39.0000","39.0000"
"2017/10/16","39.0000","779.0000","38.9300","39.0000","38.9300"
"2017/10/13","38.4000","0.0000","38.4000","38.4000","38.4000"
"2017/10/12","38.4000","0.0000","38.4000","38.4000","38.4000"
"2017/10/11","38.4000","205.0000","38.4000","38.4000","38.4000"
"2017/10/10","38.3950","1028.0000","38.7402","38.7402","38.3950"
"2017/10/09","38.0300","1820.0000","37.5100","38.0300","37.5100"
"2017/10/06","37.3480","0.0000","37.3480","37.3480","37.3480"
"2017/10/05","37.3480","113.0000","37.3480","37.3480","37.3480"
"2017/10/04","37.7800","358.0000","38.1470","38.2400","37.7800"
"2017/10/03","38.9200","1028.0000","38.9340","38.9800","38.5200"
"2017/10/02","37.8710","0.0000","37.8710","37.8710","37.8710"
"2017/09/29","37.8710","250.0000","37.8710","37.8710","37.8710"
"2017/09/28","36.3900","0.0000","36.3900","36.3900","36.3900"
"2017/09/27","36.3900","0.0000","36.3900","36.3900","36.3900"
"2017/09/26","36.3900","100.0000","36.3900","36.3900","36.3900"
"2017/09/25","36.0600","449.0000","36.0600","36.0600","36.0600"
"2017/09/22","36.3095","241.0000","35.7360","36.3095","35.7360"
"2017/09/21","35.6200","0.0000","35.6200","35.6200","35.6200"
"2017/09/20","35.6200","0.0000","35.6200","35.6200","35.6200"
"2017/09/19","35.6200","401.0000","35.6200","35.6200","35.6200"
"2017/09/18","35.6000","0.0000","35.6000","35.6000","35.6000"
"2017/09/15","35.6000","0.0000","35.6000","35.6000","35.6000"
"2017/09/14","35.6000","0.0000","35.6000","35.6000","35.6000"
"2017/09/13","35.6000","0.0000","35.6000","35.6000","35.6000"
"2017/09/12","35.6000","400.0000","35.7400","35.7400","35.6000"
"2017/09/11","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/09/08","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/09/07","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/09/06","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/09/05","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/09/01","35.5150","0.0000","35.5150","35.5150","35.5150"
"2017/08/31","35.5150","483.0000","35.2500","35.5150","35.2500"
"2017/08/30","35.8150","0.0000","35.8150","35.8150","35.8150"
"2017/08/29","35.8150","0.0000","35.8150","35.8150","35.8150"
"2017/08/28","35.8150","100.0000","35.8150","35.8150","35.8150"
"2017/08/25","35.1700","0.0000","35.1700","35.1700","35.1700"
"2017/08/24","35.1700","0.0000","35.1700","35.1700","35.1700"
"2017/08/23","35.1700","0.0000","35.1700","35.1700","35.1700"
"2017/08/22","35.1700","107.0000","35.1700","35.1700","35.1700"
"2017/08/21","35.0900","0.0000","35.0900","35.0900","35.0900"
"2017/08/18","35.0900","0.0000","35.0900","35.0900","35.0900"
"2017/08/17","35.0900","350.0000","35.0900","35.0900","35.0900"
"2017/08/16","34.3150","100.0000","34.3150","34.3150","34.3150"
"2017/08/15","34.7500","530.0000","34.7500","34.7500","34.7500"
"2017/08/14","35.0600","301.0000","35.0070","35.0600","35.0070"
"2017/08/11","34.3190","0.0000","34.3190","34.3190","34.3190"
"2017/08/10","34.3190","0.0000","34.3190","34.3190","34.3190"
"2017/08/09","34.3190","200.0000","34.2900","34.3190","34.2900"
"2017/08/08","34.0600","126.0000","34.0600","34.0600","34.0600"
"2017/08/07","33.7500","1650.0000","33.3880","33.8500","33.3200"
"2017/08/04","32.7800","400.0000","32.4700","32.7900","32.4700"
"2017/08/03","31.6250","0.0000","31.6250","31.6250","31.6250"
"2017/08/02","31.6250","607.0000","31.4680","31.6250","31.4680"
"2017/08/01","32.2100","220.0000","32.4500","32.4500","32.2100"
"2017/07/31","32.5350","0.0000","32.5350","32.5350","32.5350"
"2017/07/28","32.5350","122.0000","32.5350","32.5350","32.5350"
"2017/07/27","32.5050","0.0000","32.5050","32.5050","32.5050"
"2017/07/26","32.5050","200.0000","32.5050","32.5050","32.5050"
"2017/07/25","32.6040","0.0000","32.6040","32.6040","32.6040"
"2017/07/24","32.6040","0.0000","32.6040","32.6040","32.6040"
"2017/07/21","32.6040","0.0000","32.6040","32.6040","32.6040"
"2017/07/20","32.6040","0.0000","32.6040","32.6040","32.6040"
"2017/07/19","32.6040","539.0000","32.5000","32.6040","32.5000"
"2017/07/18","32.9800","504.0000","32.7200","32.9800","32.7200"
"2017/07/17","32.3400","320.0000","32.3400","32.3400","32.3400"
"2017/07/14","32.3450","120.0000","32.3450","32.3450","32.3450"
"2017/07/13","31.6000","200.0000","31.4400","31.6000","31.4400"
"2017/07/12","31.5500","0.0000","31.5500","31.5500","31.5500"
"2017/07/11","31.5500","0.0000","31.5500","31.5500","31.5500"
"2017/07/10","31.5500","128.0000","31.5500","31.5500","31.5500"
"2017/07/07","30.7100","1080.0000","30.7250","30.7900","30.7100"
"2017/07/06","33.7800","0.0000","33.7800","33.7800","33.7800"
"2017/07/05","33.7800","0.0000","33.7800","33.7800","33.7800"
"2017/07/03","33.7800","0.0000","33.7800","33.7800","33.7800"
"2017/06/30","33.7800","0.0000","33.7800","33.7800","33.7800"
"2017/06/29","33.7800","241.0000","33.7800","33.7800","33.7800"
"2017/06/28","33.7600","0.0000","33.7600","33.7600","33.7600"
"2017/06/27","33.7600","3973.0000","33.6600","34.1700","33.6600"
"2017/06/26","34.8150","238.0000","35.0000","35.0000","34.8150"
"2017/06/23","34.7200","0.0000","34.7200","34.7200","34.7200"
"2017/06/22","34.7200","283.0000","34.7900","34.7900","34.7200"
"2017/06/21","34.5500","273.0000","34.5500","34.5500","34.5500"
"2017/06/20","34.8000","515.0000","34.8000","34.8000","34.8000"
"2017/06/19","34.8000","612.0000","34.7300","34.9590","34.7300"
"2017/06/16","33.3500","0.0000","33.3500","33.3500","33.3500"
"2017/06/15","33.3500","0.0000","33.3500","33.3500","33.3500"
"2017/06/14","33.3500","565.0000","33.3500","33.3500","33.3500"
"2017/06/13","32.9900","8302.0000","32.9500","33.1000","32.7500"
"2017/06/12","33.0000","7466.0000","32.7600","33.0000","32.7579"
"2017/06/09","32.6000","2416.0000","32.7450","33.0300","32.4600"
"2017/06/08","33.6100","302.0000","33.6100","33.6100","33.6100"
"2017/06/07","34.5500","604.0000","34.4620","34.5500","34.4620"
"2017/06/06","33.9990","400.0000","34.1000","34.1000","33.8900"
"2017/06/05","32.2600","0.0000","32.2600","32.2600","32.2600"
"2017/06/02","32.2600","0.0000","32.2600","32.2600","32.2600"
"2017/06/01","32.2600","1093.0000","32.1000","32.2600","32.1000"
"2017/05/31","32.0350","243.0000","32.0350","32.0350","32.0350"
"2017/05/30","31.7550","177.0000","31.7550","31.7550","31.7550"
"2017/05/26","31.7500","200.0000","31.7500","31.7500","31.7500"
"2017/05/25","31.6900","1595.0000","31.1800","31.6900","31.1800"
"2017/05/24","30.7000","136.0000","30.7000","30.7000","30.7000"
"2017/05/23","31.6000","300.0000","31.6000","31.6000","31.6000"
"2017/05/22","32.1200","2100.0000","31.5900","32.1300","31.5800"
"2017/05/19","31.5000","526.0000","31.5000","31.5000","31.5000"
"2017/05/18","32.2001","665.0000","32.1300","32.2100","32.1300"
"2017/05/17","31.0700","315.0000","31.0700","31.0700","31.0700"
"2017/05/16","31.5720","155.0000","31.5720","31.5720","31.5720"
"2017/05/15","31.2700","0.0000","31.2700","31.2700","31.2700"
"2017/05/12","31.2700","0.0000","31.2700","31.2700","31.2700"
"2017/05/11","31.2700","2457.0000","31.4600","31.4600","31.2700"
"2017/05/10","30.8850","0.0000","30.8850","30.8850","30.8850"
"2017/05/09","30.8850","0.0000","30.8850","30.8850","30.8850"
"2017/05/08","30.8850","531.0000","30.8100","30.9370","30.8100"
"2017/05/05","29.9500","0.0000","29.9500","29.9500","29.9500"
"2017/05/04","29.9500","645.0000","30.0000","30.0000","29.9000"
"2017/05/03","30.0000","119.0000","30.0000","30.0000","30.0000"
"2017/05/02","29.9000","200.0000","30.0900","30.0900","29.9000"
"2017/05/01","29.8000","430.0000","29.8000","29.8000","29.8000"
"2017/04/28","29.7050","0.0000","29.7050","29.7050","29.7050"
"2017/04/27","29.7050","350.0000","29.9400","29.9400","29.7050"
"2017/04/26","29.2100","0.0000","29.2100","29.2100","29.2100"
"2017/04/25","29.2100","0.0000","29.2100","29.2100","29.2100"
"2017/04/24","29.2100","117.0000","29.2100","29.2100","29.2100"
"2017/04/21","28.8300","640.0000","29.0000","29.0000","28.5700"
"2017/04/20","29.1000","1210.0000","29.1110","29.1500","29.1000"
"2017/04/19","28.6800","0.0000","28.6800","28.6800","28.6800"
"2017/04/18","28.6800","500.0000","28.8440","28.8440","28.6800"
"2017/04/17","29.3100","2861.0000","28.9150","29.3100","28.9150"
"2017/04/13","28.5000","408.0000","28.5000","28.5000","28.5000"
"2017/04/12","28.6500","0.0000","28.6500","28.6500","28.6500"
"2017/04/11","28.6500","0.0000","28.6500","28.6500","28.6500"
"2017/04/10","28.6500","1979.0000","28.6500","28.6500","28.6500"
"2017/04/07","29.2775","0.0000","29.2775","29.2775","29.2775"
"2017/04/06","29.2775","0.0000","29.2775","29.2775","29.2775"
"2017/04/05","29.2775","109.0000","29.2775","29.2775","29.2775"
"2017/04/04","28.8700","775.0000","28.8500","28.8700","28.8500"
"2017/04/03","28.8150","893.0000","28.8500","28.9300","28.8150"
"2017/03/31","28.7500","2220.0000","28.3550","28.8300","28.3550"
"2017/03/30","29.0000","5612.0000","29.1200","29.1200","28.8400"
"2017/03/29","30.6100","9149.0000","29.7090","30.6500","29.7090"
"2017/03/28","29.4062","0.0000","29.4062","29.4062","29.4062"
"2017/03/27","29.4062","181.0000","29.4062","29.4062","29.4062"
"2017/03/24","30.4800","0.0000","30.4800","30.4800","30.4800"
"2017/03/23","30.4800","190.0000","30.4800","30.4800","30.4800"
"2017/03/22","30.8900","0.0000","30.8900","30.8900","30.8900"
"2017/03/21","30.8900","0.0000","30.8900","30.8900","30.8900"
"2017/03/20","30.8900","0.0000","30.8900","30.8900","30.8900"
"2017/03/17","30.8900","786.0000","31.0300","31.0300","30.8900"
"2017/03/16","30.7900","0.0000","30.7900","30.7900","30.7900"
"2017/03/15","30.7900","308.0000","30.4650","30.7900","30.4650"
"2017/03/14","31.2000","0.0000","31.2000","31.2000","31.2000"
"2017/03/13","31.2000","555.0000","31.1000","31.2000","31.1000"
"2017/03/10","30.9400","635.0000","30.7500","30.9400","30.7500"
"2017/03/09","30.6150","161.0000","30.6150","30.6150","30.6150"
"2017/03/08","30.4170","178.0000","30.4170","30.4170","30.4170"
"2017/03/07","30.3800","0.0000","30.3800","30.3800","30.3800"
"2017/03/06","30.3800","185.0000","30.3800","30.3800","30.3800"
"2017/03/03","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/03/02","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/03/01","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/02/28","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/02/27","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/02/24","30.1500","0.0000","30.1500","30.1500","30.1500"
"2017/02/23","30.1500","293.0000","30.1500","30.1500","30.1500"
"2017/02/22","29.2500","121.0000","29.2500","29.2500","29.2500"
"2017/02/21","29.2200","528.0000","29.9100","29.9100","29.2200"
"2017/02/17","29.2720","0.0000","29.2720","29.2720","29.2720"
"2017/02/16","29.2720","0.0000","29.2720","29.2720","29.2720"
"2017/02/15","29.2720","101.0000","29.2720","29.2720","29.2720"
"2017/02/14","28.8752","210.0000","28.9400","28.9400","28.8752"
"2017/02/13","28.7500","0.0000","28.7500","28.7500","28.7500"
"2017/02/10","28.7500","708.0000","28.7500","28.7500","28.7500"
"2017/02/09","28.5000","202.0000","28.5000","28.5000","28.5000"
"2017/02/08","28.6000","236.0000","28.6000","28.6000","28.6000"
"2017/02/07","27.6000","0.0000","27.6000","27.6000","27.6000"
"2017/02/06","27.6000","1041.0000","28.0700","28.0700","27.6000"
"2017/02/03","28.7500","0.0000","28.7500","28.7500","28.7500"
"2017/02/02","28.7500","505.0000","28.4050","28.7500","28.4050"
"2017/02/01","28.2900","0.0000","28.2900","28.2900","28.2900"
"2017/01/31","28.2900","537.0000","28.3080","28.3350","28.2900"
"2017/01/30","29.3100","0.0000","29.3100","29.3100","29.3100"
"2017/01/27","29.3100","0.0000","29.3100","29.3100","29.3100"
"2017/01/26","29.3100","546.0000","29.0600","29.6100","29.0600"
"2017/01/25","26.7500","0.0000","26.7500","26.7500","26.7500"
"2017/01/24","26.7500","0.0000","26.7500","26.7500","26.7500"
"2017/01/23","26.7500","0.0000","26.7500","26.7500","26.7500"
"2017/01/20","26.7500","0.0000","26.7500","26.7500","26.7500"
"2017/01/19","26.7500","200.0000","26.7790","26.7790","26.7500"
"2017/01/18","26.9600","0.0000","26.9600","26.9600","26.9600"
"2017/01/17","26.9600","302.0000","26.9600","27.1910","26.9600"
"2017/01/13","26.9900","0.0000","26.9900","26.9900","26.9900"
"2017/01/12","26.9900","0.0000","26.9900","26.9900","26.9900"
"2017/01/11","26.9900","0.0000","26.9900","26.9900","26.9900"
"2017/01/10","26.9900","110.0000","26.9900","26.9900","26.9900"
"2017/01/09","26.8300","213.0000","26.8300","26.8300","26.8300"
"2017/01/06","26.8400","300.0000","26.8400","26.8400","26.8400"
"2017/01/05","26.8400","520.0000","26.2900","26.8400","26.2900"
"2017/01/04","25.4300","0.0000","25.4300","25.4300","25.4300"
"2017/01/03","25.4300","0.0000","25.4300","25.4300","25.4300"
"2016/12/30","25.4300","0.0000","25.4300","25.4300","25.4300"
"2016/12/29","25.4300","320.0000","25.4300","25.4300","25.4300"
"2016/12/28","25.2100","0.0000","25.2100","25.2100","25.2100"
"2016/12/27","25.2100","700.0000","25.2100","25.2100","25.2100"
"2016/12/23","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/22","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/21","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/20","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/19","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/16","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/15","25.6000","0.0000","25.6000","25.6000","25.6000"
"2016/12/14","25.6000","403.0000","25.6000","25.6000","25.6000"
"2016/12/13","25.8700","699.0000","25.9200","25.9200","25.8700"
"2016/12/12","25.7000","3050.0000","26.4100","26.4100","25.7000"
"2016/12/09","26.7800","0.0000","26.7800","26.7800","26.7800"
"2016/12/08","26.7800","512.0000","27.0000","27.0100","26.7800"
"2016/12/07","25.9200","175.0000","25.9200","25.9200","25.9200"
"2016/12/06","25.0700","0.0000","25.0700","25.0700","25.0700"
"2016/12/05","25.0700","0.0000","25.0700","25.0700","25.0700"
"2016/12/02","25.0700","0.0000","25.0700","25.0700","25.0700"
"2016/12/01","25.0700","412.0000","25.0800","25.0800","25.0700"
"2016/11/30","25.9600","265.0000","25.9600","25.9600","25.9600"
"2016/11/29","26.2500","2944.0000","26.6100","26.6100","26.2500"
"2016/11/28","26.3500","460.0000","26.3500","26.3500","26.3500"
"2016/11/25","25.4500","121.0000","25.4500","25.4500","25.4500"
"2016/11/23","26.2500","856.0000","26.2500","26.2500","26.2500"
"2016/11/22","26.2700","0.0000","26.2700","26.2700","26.2700"
"2016/11/21","26.2700","0.0000","26.2700","26.2700","26.2700"
"2016/11/18","26.2700","2191.0000","26.4000","26.4000","26.2700"
"2016/11/17","28.6400","0.0000","28.6400","28.6400","28.6400"
"2016/11/16","28.6400","0.0000","28.6400","28.6400","28.6400"
"2016/11/15","28.6400","120.0000","28.6400","28.6400","28.6400"
"2016/11/14","27.8700","0.0000","27.8700","27.8700","27.8700"
"2016/11/11","27.8700","100.0000","27.8700","27.8700","27.8700"
"2016/11/10","32.5600","0.0000","32.5600","32.5600","32.5600"
"2016/11/09","32.5600","0.0000","32.5600","32.5600","32.5600"
"2016/11/08","32.5600","512.0000","32.5700","32.5700","32.5600"
"2016/11/07","33.4400","246.0000","33.4400","33.4400","33.4400"
"2016/11/04","33.0000","0.0000","33.0000","33.0000","33.0000"
"2016/11/03","33.0000","0.0000","33.0000","33.0000","33.0000"
"2016/11/02","33.0000","0.0000","33.0000","33.0000","33.0000"
"2016/11/01","33.0000","100.0000","33.0000","33.0000","33.0000"
"2016/10/31","33.5500","100.0000","33.5500","33.5500","33.5500"
"2016/10/28","33.1500","0.0000","33.1500","33.1500","33.1500"
"2016/10/27","33.1500","100.0000","33.1500","33.1500","33.1500"
"2016/10/26","33.6500","0.0000","33.6500","33.6500","33.6500"
"2016/10/25","33.6500","120.0000","33.6500","33.6500","33.6500"
"2016/10/24","33.7000","0.0000","33.7000","33.7000","33.7000"
"2016/10/21","33.7000","0.0000","33.7000","33.7000","33.7000"
"2016/10/20","33.7000","0.0000","33.7000","33.7000","33.7000"
"2016/10/19","33.7000","0.0000","33.7000","33.7000","33.7000"
"2016/10/18","33.7000","526.0000","33.7000","33.7000","33.7000"
"2016/10/17","33.3500","100.0000","33.3500","33.3500","33.3500"
"2016/10/14","33.4300","250.0000","33.4300","33.4300","33.4300"
"2016/10/13","33.4100","0.0000","33.4100","33.4100","33.4100"
"2016/10/12","33.4100","0.0000","33.4100","33.4100","33.4100"
"2016/10/11","33.4100","0.0000","33.4100","33.4100","33.4100"
"2016/10/10","33.4100","0.0000","33.4100","33.4100","33.4100"
"2016/10/07","33.4100","0.0000","33.4100","33.4100","33.4100"
"2016/10/06","33.4100","300.0000","32.7700","33.4100","32.7700"
"2016/10/05","34.2800","0.0000","34.2800","34.2800","34.2800"
"2016/10/04","34.2800","311.0000","34.2800","34.2800","34.2800"
"2016/10/03","34.4000","0.0000","34.4000","34.4000","34.4000"
"2016/09/30","34.4000","0.0000","34.4000","34.4000","34.4000"
"2016/09/29","34.4000","272.0000","34.4000","34.4000","34.4000"
"2016/09/28","34.4700","100.0000","34.4700","34.4700","34.4700"
"2016/09/27","33.1500","0.0000","33.1500","33.1500","33.1500"
"2016/09/26","33.1500","0.0000","33.1500","33.1500","33.1500"
"2016/09/23","33.1500","0.0000","33.1500","33.1500","33.1500"
"2016/09/22","33.1500","180.0000","33.1500","33.1500","33.1500"
"2016/09/21","30.2800","0.0000","30.2800","30.2800","30.2800"
"2016/09/20","30.2800","0.0000","30.2800","30.2800","30.2800"
"2016/09/19","30.2800","0.0000","30.2800","30.2800","30.2800"
"2016/09/16","30.2800","171.0000","30.2800","30.2800","30.2800"
"2016/09/15","31.3200","0.0000","31.3200","31.3200","31.3200"
"2016/09/14","31.3200","236.0000","31.3300","31.3300","31.3200"
"2016/09/13","30.9900","210.0000","31.1560","31.1560","30.9900"
"2016/09/12","30.5600","200.0000","30.5600","30.5600","30.5600"
"2016/09/09","30.3100","0.0000","30.3100","30.3100","30.3100"
"2016/09/08","30.3100","0.0000","30.3100","30.3100","30.3100"
"2016/09/07","30.3100","160.0000","30.3100","30.3100","30.3100"
"2016/09/06","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/09/02","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/09/01","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/31","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/30","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/29","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/26","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/25","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/24","30.8700","0.0000","30.8700","30.8700","30.8700"
"2016/08/23","30.8700","570.0000","30.5800","30.8700","30.5800"
"2016/08/22","30.5799","100.0000","30.5799","30.5799","30.5799"
"2016/08/19","30.0770","0.0000","30.0770","30.0770","30.0770"
"2016/08/18","30.0770","0.0000","30.0770","30.0770","30.0770"
"2016/08/17","30.0770","197.0000","30.0770","30.0770","30.0770"
"2016/08/16","30.3300","0.0000","30.3300","30.3300","30.3300"
"2016/08/15","30.3300","1939.0000","31.0300","31.0300","30.3300"
"2016/08/12","31.1700","0.0000","31.1700","31.1700","31.1700"
"2016/08/11","31.1700","0.0000","31.1700","31.1700","31.1700"
"2016/08/10","31.1700","414.0000","31.5000","31.5000","31.1700"
"2016/08/09","30.3000","0.0000","30.3000","30.3000","30.3000"
"2016/08/08","30.3000","375.0000","30.3400","30.3400","30.3000"
"2016/08/05","30.6400","792.0000","30.7300","30.7300","30.6000"
"2016/08/04","30.4800","183.0000","30.4800","30.4800","30.4800"
"2016/08/03","31.6200","358.0000","31.6200","31.6200","31.6200"
"2016/08/02","31.7400","122.0000","31.7400","31.7400","31.7400"
"2016/08/01","31.4100","100.0000","31.4100","31.4100","31.4100"
"2016/07/29","30.3330","0.0000","30.3330","30.3330","30.3330"
"2016/07/28","30.3330","275.0000","30.3330","30.3330","30.3330"
"2016/07/27","31.2300","556.0000","31.2500","31.2500","31.2300"
"2016/07/26","30.4000","0.0000","30.4000","30.4000","30.4000"
"2016/07/25","30.4000","0.0000","30.4000","30.4000","30.4000"
"2016/07/22","30.4000","100.0000","30.4000","30.4000","30.4000"
"2016/07/21","30.5300","0.0000","30.5300","30.5300","30.5300"
"2016/07/20","30.5300","0.0000","30.5300","30.5300","30.5300"
"2016/07/19","30.5300","0.0000","30.5300","30.5300","30.5300"
"2016/07/18","30.5300","430.0000","30.5300","30.5300","30.5300"
"2016/07/15","30.4800","120.0000","30.4800","30.4800","30.4800"
"2016/07/14","33.0600","0.0000","33.0600","33.0600","33.0600"
"2016/07/13","33.0600","0.0000","33.0600","33.0600","33.0600"
"2016/07/12","33.0600","0.0000","33.0600","33.0600","33.0600"
"2016/07/11","33.0600","0.0000","33.0600","33.0600","33.0600"
"2016/07/08","33.0600","446.0000","33.4200","33.4200","33.0600"
"2016/07/07","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/07/06","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/07/05","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/07/01","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/06/30","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/06/29","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/06/28","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/06/27","30.7800","0.0000","30.7800","30.7800","30.7800"
"2016/06/24","30.7800","790.0000","30.7100","30.9500","30.7100"
"2016/06/23","31.8700","0.0000","31.8700","31.8700","31.8700"
"2016/06/22","31.8700","0.0000","31.8700","31.8700","31.8700"
"2016/06/21","31.8700","0.0000","31.8700","31.8700","31.8700"
"2016/06/20","31.8700","0.0000","31.8700","31.8700","31.8700"
"2016/06/17","31.8700","0.0000","31.8700","31.8700","31.8700"
"2016/06/16","31.8700","100.0000","31.8700","31.8700","31.8700"
"2016/06/15","32.0660","0.0000","32.0660","32.0660","32.0660"
"2016/06/14","32.0660","0.0000","32.0660","32.0660","32.0660"
"2016/06/13","32.0660","230.0000","32.0660","32.0660","32.0660"
"2016/06/10","33.6000","0.0000","33.6000","33.6000","33.6000"
"2016/06/09","33.6000","150.0000","33.6000","33.6000","33.6000"
"2016/06/08","33.4400","1110.0000","33.4100","33.4400","33.4100"
"2016/06/07","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/06/06","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/06/03","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/06/02","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/06/01","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/05/31","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/05/27","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/05/26","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/05/25","31.6600","0.0000","31.6600","31.6600","31.6600"
"2016/05/24","31.6600","343.0000","31.5150","31.6600","31.1470"
"2016/05/23","30.1901","0.0000","30.1901","30.1901","30.1901"
"2016/05/20","30.1901","0.0000","30.1901","30.1901","30.1901"
"2016/05/19","30.1901","320.0000","30.1901","30.1901","30.1901"
"2016/05/18","30.5700","101.0000","30.5700","30.5700","30.5700"
"2016/05/17","28.1000","0.0000","28.1000","28.1000","28.1000"
"2016/05/16","28.1000","0.0000","28.1000","28.1000","28.1000"
"2016/05/13","28.1000","0.0000","28.1000","28.1000","28.1000"
"2016/05/12","28.1000","724.0000","26.9800","28.1000","26.9800"
"2016/05/11","26.1300","0.0000","26.1300","26.1300","26.1300"
"2016/05/10","26.1300","135.0000","26.1300","26.1300","26.1300"
"2016/05/09","25.9700","0.0000","25.9700","25.9700","25.9700"
