"date","close","volume","open","high","low"
"15:54","51.71","0","N/A","N/A","N/A"
"2017/12/20","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/19","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/18","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/15","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/14","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/13","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/12","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/11","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/08","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/07","51.7100","0.0000","51.7100","51.7100","51.7100"
"2017/12/06","51.7100","1500.0000","52.0100","52.0100","51.7100"
"2017/12/05","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/12/04","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/12/01","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/30","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/29","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/28","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/27","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/24","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/22","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/21","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/20","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/17","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/16","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/15","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/14","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/13","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/10","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/09","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/08","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/07","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/06","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/03","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/02","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/11/01","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/31","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/30","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/27","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/26","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/25","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/24","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/23","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/20","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/19","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/18","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/17","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/16","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/13","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/12","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/11","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/10","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/09","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/06","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/05","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/04","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/03","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/10/02","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/29","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/28","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/27","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/26","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/25","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/22","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/21","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/20","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/19","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/18","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/15","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/14","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/13","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/12","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/11","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/08","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/07","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/06","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/05","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/09/01","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/31","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/30","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/29","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/28","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/25","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/24","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/23","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/22","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/21","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/18","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/17","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/16","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/15","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/14","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/11","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/10","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/09","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/08","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/07","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/04","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/03","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/02","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/08/01","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/31","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/28","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/27","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/26","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/25","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/24","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/21","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/20","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/19","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/18","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/17","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/14","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/13","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/12","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/11","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/10","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/07","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/06","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/05","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/07/03","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/30","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/29","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/28","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/27","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/26","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/23","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/22","58.1900","0.0000","58.1900","58.1900","58.1900"
"2017/06/21","58.1900","200.0000","58.1900","58.3675","58.1900"
"2017/06/16","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/15","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/14","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/13","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/12","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/09","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/08","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/07","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/06","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/05","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/02","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/06/01","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/05/31","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/05/30","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/05/26","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/05/25","46.8600","0.0000","46.8600","46.8600","46.8600"
"2017/05/24","46.8600","100.0000","46.8600","46.8600","46.8600"
"2017/05/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/22","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/19","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/18","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/17","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/16","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/15","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/12","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/11","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/10","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/09","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/08","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/05","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/04","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/03","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/02","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/05/01","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/28","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/27","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/26","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/25","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/24","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/21","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/20","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/19","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/18","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/17","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/13","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/12","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/11","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/10","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/07","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/06","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/05","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/04","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/04/03","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/31","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/30","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/29","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/28","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/27","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/24","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/22","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/21","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/20","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/17","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/16","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/15","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/14","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/13","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/10","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/09","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/08","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/07","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/06","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/03","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/02","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/03/01","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/28","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/27","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/24","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/22","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/21","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/17","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/16","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/15","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/14","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/13","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/10","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/09","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/08","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/07","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/06","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/03","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/02","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/02/01","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/31","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/30","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/27","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/26","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/25","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/24","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/20","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/19","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/18","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/17","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/13","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/12","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/11","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/10","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/09","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/06","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/05","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/04","41.9000","0.0000","41.9000","41.9000","41.9000"
"2017/01/03","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/30","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/29","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/28","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/27","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/22","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/21","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/20","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/19","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/16","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/15","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/14","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/13","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/12","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/09","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/08","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/07","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/06","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/05","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/02","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/12/01","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/30","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/29","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/28","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/25","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/23","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/22","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/21","41.9000","0.0000","41.9000","41.9000","41.9000"
"2016/11/18","41.9000","0.0000","41.9000","41.9000","41.9000"
