"date","close","volume","open","high","low"
"2017/12/20","31.4800","0.0000","31.4800","31.4800","31.4800"
"2017/12/19","31.4800","0.0000","31.4800","31.4800","31.4800"
"2017/12/18","31.4800","130.0000","31.4800","31.4800","31.4800"
"2017/12/15","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/14","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/13","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/12","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/11","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/08","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/07","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/06","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/05","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/04","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/12/01","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/30","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/29","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/28","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/27","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/24","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/22","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/21","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/20","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/17","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/16","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/15","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/14","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/13","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/10","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/09","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/08","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/07","24.9000","0.0000","24.9000","24.9000","24.9000"
"2017/11/06","24.9000","0.0000","24.9000","24.9000","24.9000"
